ID,Prediction
1,8.3270657079762e-14
2,1.9911420331541335e-13
3,1.5440859040590643e-13
4,2.22448890362624e-13
5,1.593930337110555e-13
6,7.662054720075986e-14
7,2.0397801557634626e-13
8,6.483875040430576e-05
9,6.344082794385031e-05
10,1.0
11,1.1724424057481253e-13
12,1.2874968560901145e-13
13,7.857575837988406e-06
14,1.0
15,1.5404353953443056e-13
16,1.0
17,1.5825128750826534e-13
18,1.0
19,1.0
20,1.5699999622847266e-13
21,5.299646922953742e-16
22,9.589830015158118e-13
23,1.0
24,1.0
25,1.0287733528567197e-13
26,5.08288022782466e-10
27,2.0681827290255222e-13
28,7.418262374823612e-14
29,1.4599049237302292e-13
30,1.567839418405506e-13
31,1.673307217613107e-13
32,1.7106311484514636e-13
33,1.1523341146308513e-13
34,1.411537987189293e-13
35,4.270690788857334e-13
36,1.818753345627852e-13
37,2.3327834889480537e-13
38,5.728413620190165e-13
39,1.2567464430235376e-13
40,7.429219739396586e-11
41,1.0
42,2.790597343049067e-13
43,1.0
44,2.2665423953915215e-13
45,2.1766587826859557e-13
46,1.8500850265841529e-13
47,2.4727566999213635e-13
48,3.399802384063122e-10
49,2.955789224490246e-10
50,4.973190303038215e-14
51,2.038387769123448e-13
52,1.9846393950993801e-13
53,0.010863338597118855
54,1.3939573779118974e-13
55,0.9999996423721313
56,3.381210311736993e-10
57,1.0870446795312183e-13
58,1.6665047163424984e-12
59,1.735156551774253e-08
60,9.645726777307573e-07
61,1.5448872649898027e-13
62,1.0
63,2.230420031610822e-13
64,1.451289988792931e-13
65,1.635112536904973e-13
66,1.1621430272105993e-13
67,1.0
68,1.4255178255265927e-13
69,1.6897056399466787e-13
70,1.7312280081727138e-13
71,2.0705747500685684e-13
72,1.1217079190828372e-05
73,1.5939758736017995e-13
74,1.638246829860357e-13
75,1.0
76,1.5800788412054234e-13
77,9.014908638376243e-14
78,1.0735731964875428e-13
79,0.999977707862854
80,1.4647944044775957e-13
81,8.746102393751912e-14
82,1.9270120167527022e-13
83,1.5793859004919336e-13
84,1.5666556051584235e-13
85,1.4753019986213367e-11
86,1.0
87,1.96494391395928e-13
88,1.8500850265841529e-13
89,1.3250330364443941e-14
90,1.0
91,1.0
92,1.0
93,3.980476836812005e-14
94,1.9414035808650032e-13
95,1.4177844824807967e-13
96,1.0
97,2.0890205526796074e-13
98,2.4783281438352234e-13
99,9.41609732351377e-14
100,4.0951444302663245e-14
101,1.0
102,6.460409057761421e-14
103,1.0215386072849955e-13
104,0.024396995082497597
105,1.0
106,1.461699142800421e-13
107,1.4382893747527659e-12
108,1.3906485284067432e-13
109,0.0006101129692979157
110,0.0002827661228366196
111,1.576051572235726e-13
112,2.350003601003098e-13
113,1.6248965064094567e-13
114,1.7013445502683106e-13
115,1.8244314479304302e-12
116,1.5147666378601682e-13
117,2.4764240137697957e-13
118,1.7584875612944306e-13
119,1.188210228993125e-13
120,9.208154800720986e-14
121,1.0
122,1.0740217851364087e-13
123,1.0
124,4.403595977447994e-12
125,1.0
126,1.3685766116298265e-13
127,5.834404140370175e-13
128,3.6402985118498543e-13
129,1.453145871861683e-13
130,9.231314036751634e-14
131,1.0
132,1.0016407869144553e-13
133,0.015058860182762146
134,1.0
135,8.335368853473746e-12
136,1.6079028570831905e-13
137,3.5751355218285874e-13
138,2.433162178683279e-13
139,4.426034462979428e-13
140,1.5109259871894098e-13
141,1.5989664562017503e-13
142,1.2352604019955776e-13
143,1.5939758736017995e-13
144,1.1684023974029012e-12
145,1.9267401530579514e-13
146,0.9999904632568359
147,8.167625646995913e-14
148,1.4528963698367398e-13
149,1.0
150,7.124758682336418e-14
151,1.1600028301472776e-05
152,0.002859971020370722
153,3.2138898747174904e-12
154,1.1255006529629213e-13
155,0.004671295639127493
156,0.9872329235076904
157,6.335598414170321e-14
158,1.799722073843671e-13
159,1.7329426739084997e-13
160,2.0646485410225068e-08
161,1.0
162,1.96192649799809e-12
163,2.4713092900210953e-13
164,1.9070662204360295e-13
165,1.5565554487700917e-13
166,0.2802853286266327
167,4.104522440245145e-13
168,1.0534230280613566e-13
169,1.5633542095432051e-13
170,1.5963093477275314e-13
171,1.0
172,1.5109259871894098e-13
173,1.453145871861683e-13
174,1.9060407007061297e-13
175,9.075880102798681e-14
176,7.1790000610860716e-09
177,4.171951412806907e-13
178,1.805016097526646e-13
179,1.0968376001289221e-13
180,1.349745917247555e-13
181,1.0
182,2.683343185237025e-13
183,2.1147501610106756e-13
184,2.3397885191844825e-13
185,2.532550449733939e-13
186,1.7931297180591443e-13
187,9.672065259163157e-14
188,7.141942609143956e-14
189,1.5867321833621523e-13
190,2.4087215512100246e-13
191,2.1176322414356852e-13
192,3.409031723577982e-09
193,3.165497920211424e-13
194,1.0
195,1.3574861720822007e-13
196,1.2317642565651266e-13
197,9.15336022444535e-06
198,1.9152827110749393e-13
199,1.822632349950462e-13
200,1.6710141300183e-13
201,1.31619257051456e-13
202,1.7063827564486878e-12
203,1.3694175459398605e-13
204,1.207023169564822e-13
205,1.6606021299801071e-13
206,5.025300652050646e-06
207,4.477923587486998e-10
208,2.1800741550545566e-13
209,1.0
210,1.5974516902415165e-13
211,1.0833024879702488e-13
212,1.8225874143240617e-09
213,1.1481436732341949e-13
214,1.442596584723399e-13
215,1.5867321833621523e-13
216,6.8074332375545055e-06
217,1.9097454195295127e-13
218,2.8353308131781434e-14
219,2.3555593239854566e-13
220,1.0
221,2.2353189521595596e-08
222,2.471422318097577e-13
223,1.391893056975485e-13
224,1.0
225,1.9921835701097734e-05
226,5.210925007465006e-14
227,1.7918133610964754e-13
228,2.8798656032591116e-14
229,1.8864090519689347e-13
230,2.510664387500583e-07
231,1.0
232,1.1226256876146687e-13
233,0.00021899183047935367
234,1.1112293663018136e-07
235,1.0
236,1.3984206316802056e-13
237,1.0564251838769689e-13
238,1.464107291350783e-13
239,9.618342927675272e-11
240,2.0884070297752522e-13
241,6.151806748879536e-15
242,2.7918804963202037e-13
243,1.5904438139743848e-13
244,9.96649729976054e-14
245,2.8113028601567912e-14
246,4.2081044204778095e-10
247,1.5112775397438383e-13
248,1.0
249,0.9741476774215698
250,0.9012672305107117
251,1.0341283629118972e-13
252,1.159705063100494e-13
253,1.4271692009605597e-13
254,2.2323267366564092e-13
255,4.607223047514708e-09
256,1.0540375504645896e-14
257,6.335598414170321e-14
258,0.008928587660193443
259,1.6544381966840382e-12
260,1.7201982839467472e-13
261,1.7261799628576213e-13
262,2.3314905561733212e-08
263,2.0075206687980574e-13
264,2.8056516257393e-14
265,1.481512530926779e-13
266,1.4716582173810583e-13
267,1.8181948459837505e-13
268,1.0
269,1.903694649835197e-12
270,1.95821318687249e-13
271,1.0
272,1.442596584723399e-13
273,1.9853967103168613e-13
274,4.917848558396408e-14
275,1.259244173778401e-13
276,1.6827649842142411e-13
277,2.1694057412025708e-13
278,1.5963093477275314e-13
279,2.743908344895324e-13
280,9.231314036751634e-14
281,1.0
282,1.402229162861604e-13
283,7.302946631758053e-14
284,1.382281333665858e-13
285,8.573683077514258e-14
286,0.9999926090240479
287,1.521168191409572e-09
288,0.12482396513223648
289,9.349131576330202e-14
290,5.1365982471907046e-06
291,8.161245117210836e-13
292,1.0
293,1.4865170726297006e-13
294,1.0434729252536967e-12
295,1.9691648485420377e-13
296,1.8211415719632945e-13
297,5.89835541520145e-11
298,4.744176163029579e-10
299,1.662611427656266e-13
300,1.442425958406504e-13
301,1.0
302,1.5144892176292835e-13
303,2.7694142010030454e-13
304,1.0397878940171068e-15
305,9.986248075211437e-14
306,0.000535916886292398
307,2.1538703437982976e-13
308,0.9999972581863403
309,1.6153418392391566e-13
310,1.5613673548520168e-12
311,1.3068094783380557e-13
312,2.002682687653884e-13
313,2.288317918399535e-13
314,1.2049438053232664e-13
315,1.607228347806633e-13
316,2.328307089228404e-13
317,1.0
318,1.3160067653672503e-13
319,4.104522440245145e-13
320,1.5916638124689741e-13
321,1.1942541140036456e-13
322,5.899077613110565e-14
323,3.1694308635921153e-13
324,1.744673170378519e-07
325,0.43732690811157227
326,7.895283548036564e-14
327,1.799722073843671e-13
328,1.8335808945387638e-13
329,2.0940391890107712e-13
330,1.2126629182155485e-13
331,6.140693509237849e-11
332,2.7440666926226154e-12
333,5.182957361904439e-12
334,1.0265544653480924e-13
335,1.930613736369699e-13
336,1.2311394850632318e-13
337,2.002682687653884e-13
338,5.2130324254377747e-14
339,3.886690136400972e-10
340,0.014020952396094799
341,6.162613957550259e-14
342,1.0
343,1.7767066301261486e-13
344,1.9060407007061297e-13
345,4.298911790101556e-06
346,1.0
347,2.1724530269336129e-13
348,4.8304533265763894e-05
349,1.0
350,1.7895499535361403e-12
351,2.1294428622763845e-13
352,3.5559505643864564e-13
353,2.1723445264854035e-10
354,0.9999943971633911
355,1.0345741732926961e-13
356,1.1046203421362019e-13
357,1.9222031735419143e-13
358,2.1294837004859346e-09
359,9.293882503869089e-12
360,1.858659493675363e-12
361,9.703514576055172e-14
362,1.4648978102597965e-13
363,6.568601565448695e-12
364,1.3622386638850736e-12
365,1.6313743433395145e-13
366,2.004190390036964e-11
367,2.520339622766321e-13
368,1.0
369,0.0006576636806130409
370,1.0
371,4.104522440245145e-13
372,1.840637966479472e-13
373,1.5114417963729698e-13
374,1.719699550947404e-13
375,1.9971021635468295e-13
376,2.0595333367879297e-14
377,1.2252851999076247e-13
378,1.987579073764803e-13
379,1.0
380,2.3009402000916113e-13
381,1.7932869273741547e-13
382,1.7652555578308998e-13
383,1.74942173377865e-13
384,1.6623514901854125e-13
385,7.404452349651577e-14
386,2.2496547268276157e-13
387,1.0
388,1.4060643925215e-13
389,1.0106970598985909e-13
390,1.1049554283701357e-13
391,8.005403929816843e-14
392,2.7998628411296522e-06
393,1.9047541593032041e-13
394,1.7427075407749903e-13
395,1.0
396,0.9999722242355347
397,0.000271147902822122
398,1.0
399,1.1493444271402226e-13
400,1.0677226880417834e-09
401,1.7812738317777438e-13
402,1.6786264489965924e-13
403,1.17716153122914e-13
404,1.6000863015206562e-13
405,5.93548010741074e-09
406,7.188134365076343e-14
407,1.0601938028658928e-13
408,2.8153130937624837e-09
409,6.1917316998005845e-06
410,2.783118245412719e-13
411,1.0
412,1.0331170055728756e-13
413,1.7149304166411833e-13
414,1.321359200442268e-13
415,1.164650515785015e-13
416,4.163422495651048e-09
417,4.710323277257178e-12
418,0.15530292689800262
419,1.4257952457574774e-13
420,1.0572232922011898e-13
421,2.203157090357316e-13
422,1.6516218189106813e-13
423,8.302452285781706e-14
424,1.0
425,1.7311916873999356e-13
426,2.780773116113633e-13
427,1.6898764017888451e-13
428,1.6786264489965924e-13
429,1.1370292457135028e-13
430,8.57387958915802e-14
431,1.0
432,0.00038440493517555296
433,1.9707618783421088e-13
434,1.7739377966563552e-08
435,1.2499196556242653e-12
436,6.977099155586544e-14
437,1.0
438,1.823049496736326e-13
439,1.4381844239824693e-13
440,1.265823112561043e-13
441,9.119130845647305e-05
442,1.0
443,2.071736066120572e-13
444,1.0
445,1.0274927745657428e-13
446,5.96648869633648e-13
447,1.9734662851361023e-13
448,6.096721570517452e-14
449,1.0
450,1.0
451,1.0
452,1.2942060346587264e-13
453,4.201976291332184e-14
454,0.00036504253512248397
455,1.418888200292387e-13
456,1.353832546286196e-13
457,1.0640143957964601e-13
458,1.1502974217592055e-07
459,1.7662120951975752e-13
460,1.756985670234995e-13
461,1.6247601679862667e-13
462,2.217445411317742e-12
463,2.56255005279607e-13
464,1.5010705894415166e-13
465,1.1111031935013074e-13
466,1.5540517549032795e-13
467,2.731767177917288e-13
468,1.2680438296608365e-13
469,1.160376048719991e-12
470,3.2775723468603246e-08
471,1.0
472,6.470217250864607e-09
473,1.2002296378987865e-10
474,1.531155437899459e-13
475,1.0
476,2.278570669818347e-13
477,9.231314036751634e-14
478,4.7603190649319477e-14
479,0.9077720642089844
480,1.6634107557079308e-13
481,1.0
482,1.4097756165579178e-13
483,1.3531381147947191e-13
484,0.9997193217277527
485,2.1381973882433902e-13
486,1.4287571505674362e-13
487,1.0
488,9.231314036751634e-14
489,5.678233883088524e-09
490,2.3569121372461754e-13
491,2.0904714862369361e-13
492,1.341711843624166e-13
493,2.7578913003138694e-13
494,1.6656840566130898e-13
495,2.072008742966952e-13
496,1.6197783945289673e-13
497,1.3160344125226486e-13
498,1.2103561175536015e-06
499,1.81730037919145e-13
500,7.440680287618823e-14
501,2.5048177576536546e-06
502,1.9106123746916864e-13
503,1.0
504,1.5864931167831192e-13
505,1.1136131215306114e-13
506,1.0
507,3.960311896131219e-13
508,1.1010758819464395e-13
509,1.0844085774740914e-13
510,1.3765930669679127e-13
511,6.149695095742031e-15
512,0.0005546853062696755
513,0.004671295639127493
514,1.5233078470497374e-13
515,5.738909103795639e-14
516,1.0
517,1.583645188726543e-13
518,4.104522440245145e-13
519,1.0
520,2.150130930505395e-13
521,1.6700677570469918e-13
522,1.0847250289831856e-13
523,9.445147165472803e-14
524,1.390751934188944e-13
525,9.902253077598289e-05
526,0.9992334842681885
527,1.693341782982652e-13
528,2.9992008225912525e-13
529,5.98534961285431e-14
530,1.0
531,1.419286102489689e-13
532,9.908885800768985e-08
533,1.9063024000055134e-13
